quarter,year,ID,Collectors,Date,x,Y,Animal,Tag,Genus,Species,life_stage,recap,torn_ear,escaped,weight,Sex,reproduction,Hair,tissue,tail,foot,ear,bait_stolen,trap_malfunction,ticks,Comments,,,,,,
winter,2013,2013-A,,2/9/2013,80,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,100,260,Y,304,Peromyscus,boylii,adult,N,Y,,29,F,,,,99,23,13,,,,RIGHT EAR TORN,,,,,,
winter,2013,2013-A,,2/9/2013,100,280,Y,546,Peromyscus,californicus,adult,Y,,,42,M,,,,134,28,21,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,20,Y,175,Peromyscus,boylii,adult,Y,,,29,F,,,,111,24,16,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,60,Y,163,Peromyscus,boylii,adult,Y,,,31,M,,,,98,23,17,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,80,Y,74,Peromyscus,californicus,adult,N,Y,,41,M,,,,141,25,19,,,,LEFT EAR RIPPED,,,,,,
winter,2013,2013-A,,2/9/2013,120,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,120,260,N,520,Peromyscus,boylii,,N,Y,,25,M,,,,101,24,16,,,,BOTH EARS TORN,,,,,,
winter,2013,2013-A,,2/9/2013,120,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,80,Y,305,Peromyscus,californicus,adult,N,,,41,M,,,,123,26,16,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,160,Y,162,Peromyscus,californicus,adult,Y,,,46,M,,,,133,28,21,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,220,Y,400,Peromyscus,boylii,adult,N,,,21,F,,,,93,23,16,,,,TWO IN TRAP,,,,,,
winter,2013,2013-A,,2/9/2013,140,220,Y,399,Peromyscus,boylii,adult,N,,,25,M,,,,109,23,16,,,,TWO IN TRAP,,,,,,
winter,2013,2013-A,,2/9/2013,140,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,140,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,20,Y,484,Peromyscus,boylii,adult,N,,,27,F,,,,96,22,19,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,40,Y,55,Peromyscus,boylii,adult,Y,,,29,M,,,,110,23,17,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,80,Y,483,Peromyscus,boylii,adult,Y,,,27,M,,,,97,22,19,,,,TORN EAR,,,,,,
winter,2013,2013-A,,2/9/2013,160,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,120,Y,963,Peromyscus,californicus,adult,Y,,,43,M,,,,136,25,22,,,,SCAR ON BELLY,,,,,,
winter,2013,2013-A,,2/9/2013,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,160,Y,352,Peromyscus,californicus,adult,Y,,,46,F,,,,138,28,18,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,180,Y,482,Peromyscus,boylii,adult,N,,,28,M,,,,95,21,17,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,240,Y,78,Peromyscus,californicus,adult,Y,,,44,M,,,,126,26,19,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,160,260,Y,498,Peromyscus,californicus,adult,Y,,,44,F,,,,142,29,22,,,,TORN EAR,,,,,,
winter,2013,2013-A,,2/9/2013,160,280,Y,76,Peromyscus,californicus,adult,Y,,,51,F,,,,153,28,25,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,20,Y,477,Peromyscus,californicus,adult,Y,,,43.5,M,,,,143,28,25,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,40,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/9/2013,180,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,80,Y,30,Peromyscus,californicus,adult,Y,,,47,,,,,137,28,22,,,,SEX UNCERTAIN,,,,,,
winter,2013,2013-A,,2/9/2013,180,100,Y,70,Peromyscus,californicus,adult,Y,,,42,M,,,,140,25,22,,,,TAG IS TORN,,,,,,
winter,2013,2013-A,,2/9/2013,180,120,Y,28,Peromyscus,californicus,adult,Y,,,46,M,,,,147,25,19,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,200,Y,549,Peromyscus,californicus,adult,Y,,,44,F,,,,127,27,18,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,220,Y,478,Peromyscus,boylii,adult,N,,,16,F,,,,102,22,17,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,240,Y,548,Peromyscus,californicus,adult,Y,,,48,F,,,,134,27,23,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,260,Y,351,Peromyscus,californicus,adult,Y,,,44,M,,,,135,25,20,,,,,,,,,,
winter,2013,2013-A,,2/9/2013,180,280,Y,29,Peromyscus,californicus,adult,Y,,,47,M,,,,145,27,23,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,20,Y,301,Peromyscus,boylii,adult,Y,,,32,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,40,Y,306,Peromyscus,boylii,adult,N,,,28,F,,,,92,21,18,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,60,Y,308,Peromyscus,californicus,adult,N,,,49,M,,,,129,25,22,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,140,Y,307,Peromyscus,californicus,adult,N,,,40,F,,,,150,25,22,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,180,Y,160,Peromyscus,boylii,adult,Y,,,26,F,,,,110,23,21,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,220,Y,314,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,240,N,,,,,N,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,260,Y,169,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,20,280,Y,303,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,20,Y,317,Peromyscus,boylii,adult,N,,,26,F,,,,112,21,20,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,40,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/10/2013,40,60,Y,311,Peromyscus,boylii,adult,N,,,32,M,,,,101,23,21,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,80,Y,572,Peromyscus,boylii,adult,N,,,35,M,,,,103,21,20,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,140,Y,178,Peromyscus,boylii,adult,Y,,,38,M,,,,103,21,15,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,180,N,,,,,,,,,,,,,,,,,Y,,SPRUNG WITH BAIT,,,,,,
winter,2013,2013-A,,2/10/2013,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,240,Y,598,Peromyscus,boylii,adult,N,,,33,M,,,,113,22,19,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,40,260,Y,573,Peromyscus,californicus,juvenile,N,,,29,M,,,,79,22,16,,,,JUVENILE,,,,,,
winter,2013,2013-A,,2/10/2013,40,280,Y,521,Peromyscus,boylii,adult,N,,,34,F,,,,111,22,21,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,40,Y,132,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,260,Y,302,Peromyscus,californicus,adult,N,,,39,F,,,,130,27,21,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,60,280,Y,152,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,100,Y,99,Peromyscus,boylii,adult,Y,,,31,F,,,,85,23,14,,,,TAIL MAY BE CUT,,,,,,
winter,2013,2013-A,,2/10/2013,80,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,140,Y,225,Peromyscus,boylii,adult,N,Y,,30,M,,,,105,25,14,,,,RIPPED EAR,,,,,,
winter,2013,2013-A,,2/10/2013,80,160,Y,251,Peromyscus,boylii,adult,N,,,24,F,,,,90,22,15,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,180,Y,599,Peromyscus,boylii,adult,Y,,,30,F,,,,110,25,15,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,80,260,Y,,Sorex,ornatus,adult,N,,,,,,,,,,,,,,DEAD SHREW,,,,,,
winter,2013,2013-A,,2/10/2013,80,280,Y,202,Peromyscus,boylii,adult,Y,,,25,M,,,,97,23,14,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,60,Y,180,Peromyscus,californicus,adult,N,,,30,F,,,,68,22,18,,,,UNSURE OF SPECIES,,,,,,
winter,2013,2013-A,,2/10/2013,100,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,100,280,Y,205,Peromyscus,californicus,adult,N,,,37,F,,,,122,25,19,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,20,Y,249,Peromyscus,californicus,adult,N,,,20,M,,,,29,23,15,,,,SHORT TAIL,,,,,,
winter,2013,2013-A,,2/10/2013,120,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,60,Y,163,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,80,Y,203,Peromyscus,californicus,adult,N,,,26,M,,,,95,22,18,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,200,Y,400,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,260,Y,498,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,120,280,Y,520,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,180,Y,84,Peromyscus,boylii,adult,Y,,,30,M,,,,110,22,19,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,240,Y,399,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,140,280,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,20,Y,253,Peromyscus,californicus,adult,Y,,,47,M,,,,143,26,23,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,40,Y,487,Peromyscus,boylii,adult,N,,,25,M,,,,80,21,16,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,80,Y,963,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,100,Y,483,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,160,Y,352,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,200,Y,478,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,260,Y,76,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,160,280,Y,29,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,20,Y,677,Peromyscus,californicus,adult,Y,,,45,M,,,,140,28,23,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,40,Y,497,Peromyscus,boylii,adult,N,,,20,F,,,,92,25,19,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,80,Y,30,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,100,Y,70,Peromyscus,californicus,adult,Y,,,41,M,,,,118,25,20,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,120,Y,28,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,140,Y,486,Peromyscus,boylii,adult,N,,,26,F,,,,90,22,16,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,160,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/10/2013,180,180,Y,496,Peromyscus,boylii,adult,N,,,23,M,,,,91,21,19,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,220,Y,82,Peromyscus,boylii,adult,Y,,,31,F,,,,105,22,16,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,240,Y,351,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/10/2013,180,260,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/10/2013,180,280,Y,479,Peromyscus,californicus,adult,N,,,40,F,,,,135,22,18,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,20,Y,126,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,40,Y,474,Peromyscus,boylii,adult,N,,,33,F,,,,98,21,15,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,60,Y,795,Peromyscus,californicus,adult,Y,,,45,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,100,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/11/2013,20,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,180,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/11/2013,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,220,Y,,,,adult,N,,,,,,,,,,,,,,DEAD SHREW,,,,,,
winter,2013,2013-A,,2/11/2013,20,240,Y,598,Peromyscus,boylii,adult,Y,,,46,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,20,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,20,Y,424,Peromyscus,californicus,adult,N,,,36,F,,,,97,23,18,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,40,N,,,,,,,,,,,,,,,,,Y,,TRIPPED/ROBBED,,,,,,
winter,2013,2013-A,,2/11/2013,40,60,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/11/2013,40,80,Y,121,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,140,Y,224,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,160,Y,,,,adult,,,,,,,,,,,,,,,LIVE SHREW,,,,,,
winter,2013,2013-A,,2/11/2013,40,180,N,,,,,,,,,,,,,,,,Y,,,ROBBED,,,,,,
winter,2013,2013-A,,2/11/2013,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,40,240,N,,,,,,,,,,,,,,,,,Y,,TRIPPED,,,,,,
winter,2013,2013-A,,2/11/2013,40,260,N,,,,,,,,,,,,,,,,,Y,,"TRIPPED, ROBBED",,,,,,
winter,2013,2013-A,,2/11/2013,40,280,Y,521,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,20,Y,317,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,40,Y,132,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,80,Y,472,Peromyscus,californicus,juvenile,N,,,25,F,,,,96,23,19,,,,JUVENILE,,,,,,
winter,2013,2013-A,,2/11/2013,60,100,Y,172,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,220,Y,,Sorex,ornatus,adult,,,,,,,,,,,,,,,DEAD SHREW,,,,,,
winter,2013,2013-A,,2/11/2013,60,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,260,Y,202,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2013,2013-A,,2/11/2013,60,280,Y,521,Peromyscus,boylii,adult,N,,,33,F,,,,99,21,15,,,,,,,,,,
